COMBINED HOST-MOUSE COMMUNICATION LOG
======================================


[bind macros 123 to btns 1 and 6 -456 to 2 and 5 - 789 to 3 and 4 - 7 to ctrl-alt-del - 8 fire 3x with 40ms delay - 9 tripple click - 10 rgb 11 polling rate 12 stop 13 play.pcapng]
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  <-- M2H | WRITE      | 09 07 00 03 32 0A 00 BC 81 16 00 00 6D 41 16 00 EF | [Page:0x03 Off:0x32 Len:10] Text:'밀ᚁ'
  --> H2M | WRITE      | 08 07 00 03 3C 0A 00 9C 81 17 00 00 5E 41 17 00 13 | [Page:0x03 Off:0x3C Len:10] Text:'鰀ខ'
  <-- M2H | WRITE      | 09 07 00 03 3C 0A 00 9C 81 17 00 00 5E 41 17 00 12 | [Page:0x03 Off:0x3C Len:10] Text:'鰀ខ'
  --> H2M | WRITE      | 08 07 00 03 46 0A 00 9C 81 0C 00 00 5E 41 0C 00 1F | [Page:0x03 Off:0x46 Len:10]
  <-- M2H | WRITE      | 09 07 00 03 46 0A 00 9C 81 0C 00 00 5E 41 0C 00 1E | [Page:0x03 Off:0x46 Len:10]
  --> H2M | WRITE      | 08 07 00 03 50 0A 00 BC 81 11 00 00 4E 41 11 00 FB | [Page:0x03 Off:0x50 Len:10] Text:'밀ᆁ'
  <-- M2H | WRITE      | 09 07 00 03 50 0A 00 BC 81 11 00 00 4E 41 11 00 FA | [Page:0x03 Off:0x50 Len:10] Text:'밀ᆁ'
  --> H2M | WRITE      | 08 07 00 03 5A 0A 00 CB 81 0A 00 00 5E 41 0A 00 E0 | [Page:0x03 Off:0x5A Len:10]
  <-- M2H | WRITE      | 09 07 00 03 5A 0A 00 CB 81 0A 00 00 5E 41 0A 00 DF | [Page:0x03 Off:0x5A Len:10]
  --> H2M | WRITE      | 08 07 00 03 64 06 00 03 69 00 00 00 00 00 00 00 6D | [Page:0x03 Off:0x64 Len:6] ** TERMINATOR Inner=0x69 **
  <-- M2H | WRITE      | 09 07 00 03 64 06 00 03 69 00 00 00 00 00 00 00 6C | [Page:0x03 Off:0x64 Len:6] ** TERMINATOR Inner=0x69 **
  --> H2M | WRITE      | 08 07 00 00 60 04 06 00 01 4E 00 00 00 00 00 00 8D | [Page:0x00 Off:0x60 Len:4]
  <-- M2H | WRITE      | 09 07 00 00 60 04 06 00 01 4E 00 00 00 00 00 00 8C | [Page:0x00 Off:0x60 Len:4]
  --> H2M | UNK_00     | 08 00 00 00 02 00 00 07 00 00 00 00 00 44 00 00 00 |


[from default set side btns 1 and 2 and button 13 to macto - test.pcapng]
-----------------------------------------------------------------------
  --> H2M | COMMIT     | 08 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 49 |
  <-- M2H | COMMIT     | 09 04 00 00 00 02 0A 01 00 00 00 00 00 00 00 00 3B |
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | WRITE      | 08 07 00 03 00 0A 08 74 00 65 00 73 00 74 00 00 71 | [Page:0x03 Off:0x00 Len:10] Text:'琈攀猀琀'
  <-- M2H | WRITE      | 09 07 00 03 00 0A 08 74 00 65 00 73 00 74 00 00 70 | [Page:0x03 Off:0x00 Len:10] Text:'琈攀猀琀'
  --> H2M | WRITE      | 08 07 00 03 0A 0A 00 00 00 00 00 00 00 00 00 00 2F | [Page:0x03 Off:0x0A Len:10]
  <-- M2H | WRITE      | 09 07 00 03 0A 0A 00 00 00 00 00 00 00 00 00 00 2E | [Page:0x03 Off:0x0A Len:10]
  --> H2M | WRITE      | 08 07 00 03 14 0A 00 00 00 00 00 00 00 00 00 00 25 | [Page:0x03 Off:0x14 Len:10]
  <-- M2H | WRITE      | 09 07 00 03 14 0A 00 00 00 00 00 00 00 00 00 00 24 | [Page:0x03 Off:0x14 Len:10]
  --> H2M | WRITE      | 08 07 00 03 1E 0A 00 18 81 3A 00 00 3F 41 3A 00 8E | [Page:0x03 Off:0x1E Len:10]
  <-- M2H | WRITE      | 09 07 00 03 1E 0A 00 18 81 3A 00 00 3F 41 3A 00 8D | [Page:0x03 Off:0x1E Len:10]
  --> H2M | WRITE      | 08 07 00 03 28 0A 00 8C 81 3B 00 00 3F 41 3B 00 0E | [Page:0x03 Off:0x28 Len:10] Text:'谀㮁'
  <-- M2H | WRITE      | 09 07 00 03 28 0A 00 8C 81 3B 00 00 3F 41 3B 00 0D | [Page:0x03 Off:0x28 Len:10] Text:'谀㮁'
  --> H2M | WRITE      | 08 07 00 03 32 0A 00 8C 81 3C 00 00 4E 41 3C 00 F3 | [Page:0x03 Off:0x32 Len:10] Text:'谀㲁'
  <-- M2H | WRITE      | 09 07 00 03 32 0A 00 8C 81 3C 00 00 4E 41 3C 00 F2 | [Page:0x03 Off:0x32 Len:10] Text:'谀㲁'
  --> H2M | WRITE      | 08 07 00 03 3C 0A 00 9D 81 3D 00 00 4E 41 3D 00 D6 | [Page:0x03 Off:0x3C Len:10] Text:'鴀㶁'
  <-- M2H | WRITE      | 09 07 00 03 3C 0A 00 9D 81 3D 00 00 4E 41 3D 00 D5 | [Page:0x03 Off:0x3C Len:10] Text:'鴀㶁'
  --> H2M | WRITE      | 08 07 00 03 46 0A 00 8C 81 3E 00 00 4F 41 3E 00 DA | [Page:0x03 Off:0x46 Len:10] Text:'谀㺁'
  <-- M2H | WRITE      | 09 07 00 03 46 0A 00 8C 81 3E 00 00 4F 41 3E 00 D9 | [Page:0x03 Off:0x46 Len:10] Text:'谀㺁'
  --> H2M | WRITE      | 08 07 00 03 50 0A 00 8C 81 3F 00 00 4E 41 3F 00 CF | [Page:0x03 Off:0x50 Len:10] Text:'谀㾁'
  <-- M2H | WRITE      | 09 07 00 03 50 0A 00 8C 81 3F 00 00 4E 41 3F 00 CE | [Page:0x03 Off:0x50 Len:10] Text:'谀㾁'
  --> H2M | WRITE      | 08 07 00 03 5A 0A 00 9D 81 40 00 00 4E 41 40 00 B2 | [Page:0x03 Off:0x5A Len:10] Text:'鴀䂁'
  <-- M2H | WRITE      | 09 07 00 03 5A 0A 00 9D 81 40 00 00 4E 41 40 00 B1 | [Page:0x03 Off:0x5A Len:10] Text:'鴀䂁'
  --> H2M | WRITE      | 08 07 00 03 64 0A 00 9C 81 41 00 00 4E 41 41 00 A7 | [Page:0x03 Off:0x64 Len:10] Text:'鰀䆁'
  <-- M2H | WRITE      | 09 07 00 03 64 0A 00 9C 81 41 00 00 4E 41 41 00 A6 | [Page:0x03 Off:0x64 Len:10] Text:'鰀䆁'
  --> H2M | WRITE      | 08 07 00 03 6E 0A 00 9C 81 42 00 00 3F 41 42 00 AA | [Page:0x03 Off:0x6E Len:10] Text:'鰀䊁'
  <-- M2H | WRITE      | 09 07 00 03 6E 0A 00 9C 81 42 00 00 3F 41 42 00 A9 | [Page:0x03 Off:0x6E Len:10] Text:'鰀䊁'
  --> H2M | WRITE      | 08 07 00 03 78 0A 00 9C 81 43 00 00 4E 41 43 00 8F | [Page:0x03 Off:0x78 Len:10] Text:'鰀䎁'
  <-- M2H | WRITE      | 09 07 00 03 78 0A 00 9C 81 43 00 00 4E 41 43 00 8E | [Page:0x03 Off:0x78 Len:10] Text:'鰀䎁'
  --> H2M | WRITE      | 08 07 00 03 82 0A 00 9C 81 44 00 00 3F 41 44 00 92 | [Page:0x03 Off:0x82 Len:10] Text:'鰀䒁'
  <-- M2H | WRITE      | 09 07 00 03 82 0A 00 9C 81 44 00 00 3F 41 44 00 91 | [Page:0x03 Off:0x82 Len:10] Text:'鰀䒁'
  --> H2M | WRITE      | 08 07 00 03 8C 0A 00 9C 81 45 00 00 3F 41 45 00 86 | [Page:0x03 Off:0x8C Len:10] Text:'鰀䖁'
  <-- M2H | WRITE      | 09 07 00 03 8C 0A 00 9C 81 45 00 00 3F 41 45 00 85 | [Page:0x03 Off:0x8C Len:10] Text:'鰀䖁'
  --> H2M | WRITE      | 08 07 00 03 96 06 00 03 5A 00 00 00 00 00 00 00 4A | [Page:0x03 Off:0x96 Len:6] ** TERMINATOR Inner=0x5A **
  <-- M2H | WRITE      | 09 07 00 03 96 06 00 03 5A 00 00 00 00 00 00 00 49 | [Page:0x03 Off:0x96 Len:6] ** TERMINATOR Inner=0x5A **
  --> H2M | WRITE      | 08 07 00 00 60 04 06 00 01 4E 00 00 00 00 00 00 8D | [Page:0x00 Off:0x60 Len:4]
  <-- M2H | WRITE      | 09 07 00 00 60 04 06 00 01 4E 00 00 00 00 00 00 8C | [Page:0x00 Off:0x60 Len:4]
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | UNK_12     | 08 12 B0 22 00 00 00 22 00 00 00 1B 00 10 50 A9 23 |
  --> H2M | WRITE      | 08 07 00 04 80 0A 08 74 00 65 00 73 00 74 00 00 F0 | [Page:0x04 Off:0x80 Len:10] Text:'琈攀猀琀'
  <-- M2H | WRITE      | 09 07 00 04 80 0A 08 74 00 65 00 73 00 74 00 00 EF | [Page:0x04 Off:0x80 Len:10] Text:'琈攀猀琀'
  --> H2M | WRITE      | 08 07 00 04 8A 0A 00 00 00 00 00 00 00 00 00 00 AE | [Page:0x04 Off:0x8A Len:10]
  <-- M2H | WRITE      | 09 07 00 04 8A 0A 00 00 00 00 00 00 00 00 00 00 AD | [Page:0x04 Off:0x8A Len:10]
  --> H2M | WRITE      | 08 07 00 04 94 0A 00 00 00 00 00 00 00 00 00 00 A4 | [Page:0x04 Off:0x94 Len:10]
  <-- M2H | WRITE      | 09 07 00 04 94 0A 00 00 00 00 00 00 00 00 00 00 A3 | [Page:0x04 Off:0x94 Len:10]
  --> H2M | WRITE      | 08 07 00 04 9E 0A 00 18 81 3A 00 00 3F 41 3A 00 0D | [Page:0x04 Off:0x9E Len:10]
  <-- M2H | WRITE      | 09 07 00 04 9E 0A 00 18 81 3A 00 00 3F 41 3A 00 0C | [Page:0x04 Off:0x9E Len:10]
  --> H2M | WRITE      | 08 07 00 04 A8 0A 00 8C 81 3B 00 00 3F 41 3B 00 8D | [Page:0x04 Off:0xA8 Len:10] Text:'谀㮁'
  <-- M2H | WRITE      | 09 07 00 04 A8 0A 00 8C 81 3B 00 00 3F 41 3B 00 8C | [Page:0x04 Off:0xA8 Len:10] Text:'谀㮁'
  --> H2M | WRITE      | 08 07 00 04 B2 0A 00 8C 81 3C 00 00 4E 41 3C 00 72 | [Page:0x04 Off:0xB2 Len:10] Text:'谀㲁'
  <-- M2H | WRITE      | 09 07 00 04 B2 0A 00 8C 81 3C 00 00 4E 41 3C 00 71 | [Page:0x04 Off:0xB2 Len:10] Text:'谀㲁'
  --> H2M | WRITE      | 08 07 00 04 BC 0A 00 9D 81 3D 00 00 4E 41 3D 00 55 | [Page:0x04 Off:0xBC Len:10] Text:'鴀㶁'
  <-- M2H | WRITE      | 09 07 00 04 BC 0A 00 9D 81 3D 00 00 4E 41 3D 00 54 | [Page:0x04 Off:0xBC Len:10] Text:'鴀㶁'
  --> H2M | WRITE      | 08 07 00 04 C6 0A 00 8C 81 3E 00 00 4F 41 3E 00 59 | [Page:0x04 Off:0xC6 Len:10] Text:'谀㺁'
  <-- M2H | WRITE      | 09 07 00 04 C6 0A 00 8C 81 3E 00 00 4F 41 3E 00 58 | [Page:0x04 Off:0xC6 Len:10] Text:'谀㺁'
  --> H2M | WRITE      | 08 07 00 04 D0 0A 00 8C 81 3F 00 00 4E 41 3F 00 4E | [Page:0x04 Off:0xD0 Len:10] Text:'谀㾁'
  <-- M2H | WRITE      | 09 07 00 04 D0 0A 00 8C 81 3F 00 00 4E 41 3F 00 4D | [Page:0x04 Off:0xD0 Len:10] Text:'谀㾁'
  --> H2M | WRITE      | 08 07 00 04 DA 0A 00 9D 81 40 00 00 4E 41 40 00 31 | [Page:0x04 Off:0xDA Len:10] Text:'鴀䂁'
  <-- M2H | WRITE      | 09 07 00 04 DA 0A 00 9D 81 40 00 00 4E 41 40 00 30 | [Page:0x04 Off:0xDA Len:10] Text:'鴀䂁'
  --> H2M | WRITE      | 08 07 00 04 E4 0A 00 9C 81 41 00 00 4E 41 41 00 26 | [Page:0x04 Off:0xE4 Len:10] Text:'鰀䆁'
  <-- M2H | WRITE      | 09 07 00 04 E4 0A 00 9C 81 41 00 00 4E 41 41 00 25 | [Page:0x04 Off:0xE4 Len:10] Text:'鰀䆁'
  --> H2M | WRITE      | 08 07 00 04 EE 0A 00 9C 81 42 00 00 3F 41 42 00 29 | [Page:0x04 Off:0xEE Len:10] Text:'鰀䊁'
  <-- M2H | WRITE      | 09 07 00 04 EE 0A 00 9C 81 42 00 00 3F 41 42 00 28 | [Page:0x04 Off:0xEE Len:10] Text:'鰀䊁'
  --> H2M | WRITE      | 08 07 00 04 F8 0A 00 9C 81 43 00 00 4E 41 43 00 0E | [Page:0x04 Off:0xF8 Len:10] Text:'鰀䎁'
  <-- M2H | WRITE      | 09 07 00 04 F8 0A 00 9C 81 43 00 00 4E 41 43 00 0D | [Page:0x04 Off:0xF8 Len:10] Text:'鰀䎁'
  --> H2M | WRITE      | 08 07 00 05 02 0A 00 9C 81 44 00 00 3F 41 44 00 10 | [Page:0x05 Off:0x02 Len:10] Text:'鰀䒁'
  <-- M2H | WRITE      | 09 07 00 05 02 0A 00 9C 81 44 00 00 3F 41 44 00 0F | [Page:0x05 Off:0x02 Len:10] Text:'鰀䒁'
  --> H2M | WRITE      | 08 07 00 05 0C 0A 00 9C 81 45 00 00 3F 41 45 00 04 | [Page:0x05 Off:0x0C Len:10] Text:'鰀䖁'
  <-- M2H | WRITE      | 09 07 00 05 0C 0A 00 9C 81 45 00 00 3F 41 45 00 03 | [Page:0x05 Off:0x0C Len:10] Text:'鰀䖁'
  --> H2M | WRITE      | 08 07 00 05 16 06 00 03 5A 00 00 00 00 00 00 00 C8 | [Page:0x05 Off:0x16 Len:6] ** TERMINATOR Inner=0x5A **
  <-- M2H | WRITE      | 09 07 00 05 16 06 00 03 5A 00 00 00 00 00 00 00 C7 | [Page:0x05 Off:0x16 Len:6] ** TERMINATOR Inner=0x5A **
  --> H2M | WRITE      | 08 07 00 00 64 04 06 01 01 4D 00 00 00 00 00 00 89 | [Page:0x00 Off:0x64 Len:4] Text:'Ć䴁'
  <-- M2H | WRITE      | 09 07 00 00 64 04 06 01 01 4D 00 00 00 00 00 00 88 | [Page:0x00 Off:0x64 Len:4] Text:'Ć䴁'
  --> H2M | COMMIT     | 08 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 49 |
  <-- M2H | COMMIT     | 09 04 00 00 00 02 0A 01 00 00 00 00 00 00 00 00 3B |
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | WRITE      | 08 07 00 13 80 0A 08 74 00 65 00 73 00 74 00 00 E1 | [Page:0x13 Off:0x80 Len:10] Text:'琈攀猀琀'
  <-- M2H | WRITE      | 09 07 00 13 80 0A 08 74 00 65 00 73 00 74 00 00 E0 | [Page:0x13 Off:0x80 Len:10] Text:'琈攀猀琀'
  --> H2M | WRITE      | 08 07 00 13 8A 0A 00 00 00 00 00 00 00 00 00 00 9F | [Page:0x13 Off:0x8A Len:10]
  <-- M2H | WRITE      | 09 07 00 13 8A 0A 00 00 00 00 00 00 00 00 00 00 9E | [Page:0x13 Off:0x8A Len:10]
  --> H2M | WRITE      | 08 07 00 13 94 0A 00 00 00 00 00 00 00 00 00 00 95 | [Page:0x13 Off:0x94 Len:10]
  <-- M2H | WRITE      | 09 07 00 13 94 0A 00 00 00 00 00 00 00 00 00 00 94 | [Page:0x13 Off:0x94 Len:10]
  --> H2M | WRITE      | 08 07 00 13 9E 0A 00 18 81 3A 00 00 3F 41 3A 00 FE | [Page:0x13 Off:0x9E Len:10]
  <-- M2H | WRITE      | 09 07 00 13 9E 0A 00 18 81 3A 00 00 3F 41 3A 00 FD | [Page:0x13 Off:0x9E Len:10]
  --> H2M | WRITE      | 08 07 00 13 A8 0A 00 8C 81 3B 00 00 3F 41 3B 00 7E | [Page:0x13 Off:0xA8 Len:10] Text:'谀㮁'
  <-- M2H | WRITE      | 09 07 00 13 A8 0A 00 8C 81 3B 00 00 3F 41 3B 00 7D | [Page:0x13 Off:0xA8 Len:10] Text:'谀㮁'
  --> H2M | WRITE      | 08 07 00 13 B2 0A 00 8C 81 3C 00 00 4E 41 3C 00 63 | [Page:0x13 Off:0xB2 Len:10] Text:'谀㲁'
  <-- M2H | WRITE      | 09 07 00 13 B2 0A 00 8C 81 3C 00 00 4E 41 3C 00 62 | [Page:0x13 Off:0xB2 Len:10] Text:'谀㲁'
  --> H2M | WRITE      | 08 07 00 13 BC 0A 00 9D 81 3D 00 00 4E 41 3D 00 46 | [Page:0x13 Off:0xBC Len:10] Text:'鴀㶁'
  <-- M2H | WRITE      | 09 07 00 13 BC 0A 00 9D 81 3D 00 00 4E 41 3D 00 45 | [Page:0x13 Off:0xBC Len:10] Text:'鴀㶁'
  --> H2M | WRITE      | 08 07 00 13 C6 0A 00 8C 81 3E 00 00 4F 41 3E 00 4A | [Page:0x13 Off:0xC6 Len:10] Text:'谀㺁'
  <-- M2H | WRITE      | 09 07 00 13 C6 0A 00 8C 81 3E 00 00 4F 41 3E 00 49 | [Page:0x13 Off:0xC6 Len:10] Text:'谀㺁'
  --> H2M | WRITE      | 08 07 00 13 D0 0A 00 8C 81 3F 00 00 4E 41 3F 00 3F | [Page:0x13 Off:0xD0 Len:10] Text:'谀㾁'
  <-- M2H | WRITE      | 09 07 00 13 D0 0A 00 8C 81 3F 00 00 4E 41 3F 00 3E | [Page:0x13 Off:0xD0 Len:10] Text:'谀㾁'
  --> H2M | WRITE      | 08 07 00 13 DA 0A 00 9D 81 40 00 00 4E 41 40 00 22 | [Page:0x13 Off:0xDA Len:10] Text:'鴀䂁'
  <-- M2H | WRITE      | 09 07 00 13 DA 0A 00 9D 81 40 00 00 4E 41 40 00 21 | [Page:0x13 Off:0xDA Len:10] Text:'鴀䂁'
  --> H2M | WRITE      | 08 07 00 13 E4 0A 00 9C 81 41 00 00 4E 41 41 00 17 | [Page:0x13 Off:0xE4 Len:10] Text:'鰀䆁'
  <-- M2H | WRITE      | 09 07 00 13 E4 0A 00 9C 81 41 00 00 4E 41 41 00 16 | [Page:0x13 Off:0xE4 Len:10] Text:'鰀䆁'
  --> H2M | WRITE      | 08 07 00 13 EE 0A 00 9C 81 42 00 00 3F 41 42 00 1A | [Page:0x13 Off:0xEE Len:10] Text:'鰀䊁'
  <-- M2H | WRITE      | 09 07 00 13 EE 0A 00 9C 81 42 00 00 3F 41 42 00 19 | [Page:0x13 Off:0xEE Len:10] Text:'鰀䊁'
  --> H2M | WRITE      | 08 07 00 13 F8 0A 00 9C 81 43 00 00 4E 41 43 00 FF | [Page:0x13 Off:0xF8 Len:10] Text:'鰀䎁'
  <-- M2H | WRITE      | 09 07 00 13 F8 0A 00 9C 81 43 00 00 4E 41 43 00 FE | [Page:0x13 Off:0xF8 Len:10] Text:'鰀䎁'
  --> H2M | WRITE      | 08 07 00 14 02 0A 00 9C 81 44 00 00 3F 41 44 00 01 | [Page:0x14 Off:0x02 Len:10] Text:'鰀䒁'
  <-- M2H | WRITE      | 09 07 00 14 02 0A 00 9C 81 44 00 00 3F 41 44 00 00 | [Page:0x14 Off:0x02 Len:10] Text:'鰀䒁'
  --> H2M | WRITE      | 08 07 00 14 0C 0A 00 9C 81 45 00 00 3F 41 45 00 F5 | [Page:0x14 Off:0x0C Len:10] Text:'鰀䖁'
  <-- M2H | WRITE      | 09 07 00 14 0C 0A 00 9C 81 45 00 00 3F 41 45 00 F4 | [Page:0x14 Off:0x0C Len:10] Text:'鰀䖁'
  --> H2M | WRITE      | 08 07 00 14 16 06 00 03 5A 00 00 00 00 00 00 00 B9 | [Page:0x14 Off:0x16 Len:6] ** TERMINATOR Inner=0x5A **
  <-- M2H | WRITE      | 09 07 00 14 16 06 00 03 5A 00 00 00 00 00 00 00 B8 | [Page:0x14 Off:0x16 Len:6] ** TERMINATOR Inner=0x5A **
  --> H2M | WRITE      | 08 07 00 00 8C 04 06 0B 01 43 00 00 00 00 00 00 61 | [Page:0x00 Off:0x8C Len:4] Text:'ଆ䌁'
  <-- M2H | WRITE      | 09 07 00 00 8C 04 06 0B 01 43 00 00 00 00 00 00 60 | [Page:0x00 Off:0x8C Len:4] Text:'ଆ䌁'


[lots of rgb stuff - too much to list.pcapng]
-------------------------------------------
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | WRITE      | 08 07 00 00 54 08 FF 00 FF 57 01 54 3C 19 00 00 EB | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁'
  <-- M2H | WRITE      | 09 07 00 00 54 08 FF 00 FF 57 01 54 3C 19 00 00 EA | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁'
  --> H2M | COMMIT     | 08 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 49 |
  <-- M2H | COMMIT     | 09 04 00 00 00 02 0A 01 00 00 00 00 00 00 00 00 3B |
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | WRITE      | 08 07 00 00 54 08 FF 00 FF 57 01 54 01 54 00 00 EB | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁吁'
  <-- M2H | WRITE      | 09 07 00 00 54 08 FF 00 FF 57 01 54 01 54 00 00 EA | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁吁'
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | WRITE      | 08 07 00 00 54 08 FF 00 FF 57 01 54 1E 37 00 00 EB | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁㜞'
  <-- M2H | WRITE      | 09 07 00 00 54 08 FF 00 FF 57 01 54 1E 37 00 00 EA | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁㜞'
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | WRITE      | 08 07 00 00 54 08 FF 00 FF 57 01 54 3C 19 00 00 EB | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁'
  <-- M2H | WRITE      | 09 07 00 00 54 08 FF 00 FF 57 01 54 3C 19 00 00 EA | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁'
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | WRITE      | 08 07 00 00 54 08 FF 00 FF 57 01 54 5A FB 00 00 EB | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁ﭚ'
  <-- M2H | WRITE      | 09 07 00 00 54 08 FF 00 FF 57 01 54 5A FB 00 00 EA | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁ﭚ'
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | WRITE      | 08 07 00 00 54 08 FF 00 FF 57 01 54 80 D5 00 00 EB | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁햀'
  <-- M2H | WRITE      | 09 07 00 00 54 08 FF 00 FF 57 01 54 80 D5 00 00 EA | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁햀'
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | WRITE      | 08 07 00 00 54 08 FF 00 FF 57 01 54 96 BF 00 00 EB | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁뾖'
  <-- M2H | WRITE      | 09 07 00 00 54 08 FF 00 FF 57 01 54 96 BF 00 00 EA | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁뾖'
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | WRITE      | 08 07 00 00 54 08 FF 00 FF 57 01 54 B4 A1 00 00 EB | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁ꆴ'
  <-- M2H | WRITE      | 09 07 00 00 54 08 FF 00 FF 57 01 54 B4 A1 00 00 EA | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁ꆴ'
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | HANDSHAKE  | 08 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A |
  <-- M2H | HANDSHAKE  | 09 03 00 00 00 01 01 00 00 00 00 00 00 00 00 00 47 |
  --> H2M | WRITE      | 08 07 00 00 54 08 FF 00 FF 57 01 54 D2 83 00 00 EB | [Page:0x00 Off:0x54 Len:8] Text:'ÿ埿吁菒'
